asv_id	Kingdom	Phylum	Class	Order	Family	Genus	ASV
ASV28169	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	ASV28169
ASV28170	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Nodulisporium	ASV28170
ASV28171	Fungi	Rozellomycota	p_Rozellomycota	p_Rozellomycota	p_Rozellomycota	p_Rozellomycota	ASV28171
ASV28172	Fungi	Chytridiomycota	p_Chytridiomycota	p_Chytridiomycota	p_Chytridiomycota	p_Chytridiomycota	ASV28172
ASV28173	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Xylaria	ASV28173
ASV28174	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Xylaria	ASV28174
ASV28175	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV28175
ASV28176	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV28176
ASV28177	Fungi	Ascomycota	Dothideomycetes	Capnodiales	o_Capnodiales	o_Capnodiales	ASV28177
ASV28178	Fungi	Chytridiomycota	p_Chytridiomycota	p_Chytridiomycota	p_Chytridiomycota	p_Chytridiomycota	ASV28178
ASV28179	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV28179
ASV28180	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Omphalotaceae	Gymnopus	ASV28180
ASV28181	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Brycekendrickomyces	ASV28181
ASV28182	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	f_Glomeraceae	ASV28182
ASV28183	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Mycena	ASV28183
ASV28184	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV28184
ASV28185	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV28185
ASV28186	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV28186
ASV28187	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	ASV28187
ASV28188	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	o_Saccharomycetales	o_Saccharomycetales	ASV28188
ASV28189	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV28189
ASV28190	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Xylaria	ASV28190
ASV28191	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV28191
ASV28192	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Gymnopilus	ASV28192
ASV28193	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	ASV28193
ASV28194	Fungi	Basidiomycota	p_Basidiomycota	p_Basidiomycota	p_Basidiomycota	p_Basidiomycota	ASV28194
ASV28195	Fungi	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Chionosphaeraceae	f_Chionosphaeraceae	ASV28195
ASV28196	Fungi	Ascomycota	Sordariomycetes	Xylariales	o_Xylariales	o_Xylariales	ASV28196
ASV28197	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Bankeraceae	Sarcodon	ASV28197
ASV28198	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Teratosphaeriaceae	Devriesia	ASV28198
ASV28199	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV28199
ASV28200	Fungi	Basidiomycota	Agaricomycetes	Agaricales	o_Agaricales	o_Agaricales	ASV28200
ASV28201	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	ASV28201
ASV28202	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV28202
ASV28203	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Omphalotaceae	Gymnopus	ASV28203
ASV28204	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Xylaria	ASV28204
ASV28205	Fungi	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	Ochroconis	ASV28205
ASV28206	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	f_Glomeraceae	ASV28206
ASV28207	Fungi	Chytridiomycota	p_Chytridiomycota	p_Chytridiomycota	p_Chytridiomycota	p_Chytridiomycota	ASV28207
ASV28208	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Sarocladium	ASV28208
ASV28209	Fungi	Ascomycota	Dothideomycetes	Capnodiales	o_Capnodiales	o_Capnodiales	ASV28209
ASV28210	Fungi	Ascomycota	Sordariomycetes	c_Sordariomycetes	c_Sordariomycetes	c_Sordariomycetes	ASV28210
ASV28211	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Gymnopilus	ASV28211
ASV28212	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Kamienskia	ASV28212
ASV28213	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	o_Saccharomycetales	o_Saccharomycetales	ASV28213
ASV28214	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	f_Agaricaceae	ASV28214
ASV28215	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV28215
ASV28216	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	ASV28216
ASV28217	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	ASV28217
ASV28218	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV28218
ASV28219	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV28219
ASV28220	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Morosphaeriaceae	Acrocalymma	ASV28220
ASV28221	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV28221
ASV28222	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	o_Saccharomycetales	o_Saccharomycetales	ASV28222
ASV28223	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces	ASV28223
ASV28224	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	o_Saccharomycetales	o_Saccharomycetales	ASV28224
ASV28225	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV28225
ASV28226	Fungi	Basidiomycota	Agaricomycetes	c_Agaricomycetes	c_Agaricomycetes	c_Agaricomycetes	ASV28226
ASV28227	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Neodevriesiaceae	Neodevriesia	ASV28227
ASV28228	Fungi	Basidiomycota	Agaricomycetes	c_Agaricomycetes	c_Agaricomycetes	c_Agaricomycetes	ASV28228
ASV28229	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Simplicillium	ASV28229
ASV28230	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV28230
ASV28231	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	o_Saccharomycetales	o_Saccharomycetales	ASV28231
ASV28232	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV28232
ASV28233	Fungi	Ascomycota	Sordariomycetes	c_Sordariomycetes	c_Sordariomycetes	c_Sordariomycetes	ASV28233
ASV28234	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	ASV28234
ASV28235	Fungi	Zoopagomycota	Zoopagomycetes	Zoopagales	Piptocephalidaceae	Syncephalis	ASV28235
ASV28236	Fungi	Ascomycota	Sordariomycetes	c_Sordariomycetes	c_Sordariomycetes	c_Sordariomycetes	ASV28236
ASV28237	Fungi	Ascomycota	Dothideomycetes	Capnodiales	o_Capnodiales	o_Capnodiales	ASV28237
ASV28238	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV28238
ASV28239	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV28239
ASV28240	Fungi	Ascomycota	Dothideomycetes	c_Dothideomycetes	c_Dothideomycetes	c_Dothideomycetes	ASV28240
ASV28241	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV28241
ASV28242	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV28242
ASV28243	Fungi	Ascomycota	Dothideomycetes	Capnodiales	o_Capnodiales	o_Capnodiales	ASV28243
ASV28244	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	ASV28244
ASV28245	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV28245
ASV28246	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Lepiota	ASV28246
ASV28247	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV28247
ASV28248	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	f_Nectriaceae	ASV28248
ASV28249	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	o_Saccharomycetales	o_Saccharomycetales	ASV28249
ASV28250	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	f_Xylariaceae	ASV28250
ASV28251	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	ASV28251
ASV28252	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	ASV28252
ASV28253	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV28253
ASV28254	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV28254
ASV28255	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	o_Sebacinales	o_Sebacinales	ASV28255
ASV28256	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Gymnopilus	ASV28256
ASV28257	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidium	ASV28257
ASV28258	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV28258
ASV28259	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV28259
ASV28260	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV28260
ASV28261	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	f_Glomeraceae	ASV28261
ASV28262	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV28262
ASV28263	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV28263
ASV28264	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Nolanea	ASV28264
ASV28265	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	ASV28265
ASV28266	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	ASV28266
ASV28267	Fungi	Kickxellomycota	GS19	GS19	o_GS19	o_GS19	ASV28267
ASV28268	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV28268
ASV28269	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV28269
ASV28270	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV28270
ASV28271	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV28271
ASV28272	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV28272
ASV28273	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV28273
ASV28274	Fungi	Chytridiomycota	GS14	c_GS14	c_GS14	c_GS14	ASV28274
ASV28275	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Xenasmataceae	Xenasma	ASV28275
ASV28276	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	f_Xylariaceae	ASV28276
ASV28277	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Monocillium	ASV28277
ASV28278	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV28278
ASV28279	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	ASV28279
ASV28280	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	Hymenochaete	ASV28280
ASV28281	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Virgaria	ASV28281
ASV28282	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	ASV28282
ASV28283	Fungi	Ascomycota	Dothideomycetes	Capnodiales	o_Capnodiales	o_Capnodiales	ASV28283
ASV28284	Fungi	Basidiomycota	Agaricomycetes	c_Agaricomycetes	c_Agaricomycetes	c_Agaricomycetes	ASV28284
ASV28285	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV28285
ASV28286	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV28286
ASV28287	Fungi	Basidiomycota	Agaricomycetes	c_Agaricomycetes	c_Agaricomycetes	c_Agaricomycetes	ASV28287
ASV28288	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV28288
ASV28289	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV28289
ASV28290	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV28290
ASV28291	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	f_Entolomataceae	ASV28291
ASV28292	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	ASV28292
ASV28293	Fungi	Mucoromycota	Endogonomycetes	GS22	o_GS22	o_GS22	ASV28293
ASV28294	Fungi	Basidiomycota	Agaricomycetes	c_Agaricomycetes	c_Agaricomycetes	c_Agaricomycetes	ASV28294
ASV28295	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV28295
ASV28296	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Annulohypoxylon	ASV28296
ASV28297	Fungi	Ascomycota	Dothideomycetes	Capnodiales	o_Capnodiales	o_Capnodiales	ASV28297
ASV28298	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV28298
ASV28299	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	ASV28299
ASV28300	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lophiostomataceae	Lophiostoma	ASV28300
ASV28301	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV28301
ASV28302	Fungi	Ascomycota	Sordariomycetes	Lulworthiales	Lulworthiaceae	Zalerion	ASV28302
ASV28303	Fungi	Ascomycota	Sordariomycetes	c_Sordariomycetes	c_Sordariomycetes	c_Sordariomycetes	ASV28303
ASV28304	Fungi	Chytridiomycota	p_Chytridiomycota	p_Chytridiomycota	p_Chytridiomycota	p_Chytridiomycota	ASV28304
ASV28305	Fungi	Ascomycota	Dothideomycetes	c_Dothideomycetes	c_Dothideomycetes	c_Dothideomycetes	ASV28305
ASV28306	Fungi	Ascomycota	Pezizomycetes	Pezizales	Sarcosomataceae	f_Sarcosomataceae	ASV28306
ASV28307	Fungi	Chytridiomycota	p_Chytridiomycota	p_Chytridiomycota	p_Chytridiomycota	p_Chytridiomycota	ASV28307
ASV28308	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV28308
ASV28309	Fungi	Glomeromycota	p_Glomeromycota	p_Glomeromycota	p_Glomeromycota	p_Glomeromycota	ASV28309
ASV28310	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV28310
ASV28311	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV28311
ASV28312	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	o_Saccharomycetales	o_Saccharomycetales	ASV28312
ASV28313	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	o_Sebacinales	o_Sebacinales	ASV28313
ASV28314	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV28314
ASV28315	Fungi	Chytridiomycota	p_Chytridiomycota	p_Chytridiomycota	p_Chytridiomycota	p_Chytridiomycota	ASV28315
ASV28316	Fungi	Ascomycota	Dothideomycetes	Hysteriales	o_Hysteriales	o_Hysteriales	ASV28316
ASV28317	Fungi	Ascomycota	Sordariomycetes	c_Sordariomycetes	c_Sordariomycetes	c_Sordariomycetes	ASV28317
ASV28318	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV28318
ASV28319	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV28319
ASV28320	Fungi	Ascomycota	Sordariomycetes	c_Sordariomycetes	c_Sordariomycetes	c_Sordariomycetes	ASV28320
ASV28321	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV28321
ASV28322	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	ASV28322
ASV28323	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV28323
ASV28324	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	ASV28324
ASV28325	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cyphellaceae	Henningsomyces	ASV28325
ASV28326	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV28326
ASV28327	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales_fam_Incertae_sedis	Polyschema	ASV28327
ASV28328	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	ASV28328
ASV28329	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV28329
ASV28330	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Tetraplosphaeriaceae	Tetraplosphaeria	ASV28330
ASV28331	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Rodwayella	ASV28331
ASV28332	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	f_Orbiliaceae	ASV28332
ASV28333	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV28333
ASV28334	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV28334
ASV28335	Fungi	Basidiomycota	Agaricomycetes	Polyporales	o_Polyporales	o_Polyporales	ASV28335
ASV28336	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV28336
ASV28337	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV28337
ASV28338	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV28338
ASV28339	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV28339
ASV28340	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV28340
ASV28341	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV28341
ASV28342	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV28342
ASV28343	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV28343
ASV28344	Fungi	Ascomycota	Sordariomycetes	Xylariales	o_Xylariales	o_Xylariales	ASV28344
ASV28345	Fungi	Ascomycota	Dothideomycetes	Pleosporales	o_Pleosporales	o_Pleosporales	ASV28345
ASV28346	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	ASV28346
ASV28347	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	o_Cantharellales	o_Cantharellales	ASV28347
ASV28348	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV28348
ASV28349	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	o_Auriculariales	o_Auriculariales	ASV28349
ASV28350	Fungi	Ascomycota	Dothideomycetes	Capnodiales	o_Capnodiales	o_Capnodiales	ASV28350
ASV28351	Fungi	Chytridiomycota	p_Chytridiomycota	p_Chytridiomycota	p_Chytridiomycota	p_Chytridiomycota	ASV28351
ASV28352	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV28352
ASV28353	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV28353
ASV28354	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	ASV28354
ASV28355	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV28355
ASV28356	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces	ASV28356
ASV28357	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV28357
ASV28358	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV28358
ASV28359	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV28359
ASV28360	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	f_Entolomataceae	ASV28360
ASV28361	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV28361
ASV28362	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Annellosympodiella	ASV28362
ASV28363	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV28363
ASV28364	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV28364
ASV28365	Fungi	Ascomycota	Sordariomycetes	c_Sordariomycetes	c_Sordariomycetes	c_Sordariomycetes	ASV28365
ASV28366	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	f_Polyporaceae	ASV28366
ASV28367	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV28367
ASV28368	Fungi	Zoopagomycota	Zoopagomycetes	Zoopagales	Piptocephalidaceae	Syncephalis	ASV28368
ASV28369	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV28369
ASV28370	Fungi	Chytridiomycota	p_Chytridiomycota	p_Chytridiomycota	p_Chytridiomycota	p_Chytridiomycota	ASV28370
ASV28371	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV28371
ASV28372	Fungi	Basidiomycota	Agaricomycetes	c_Agaricomycetes	c_Agaricomycetes	c_Agaricomycetes	ASV28372
ASV28373	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV28373
ASV28374	Fungi	Ascomycota	Sordariomycetes	c_Sordariomycetes	c_Sordariomycetes	c_Sordariomycetes	ASV28374
ASV28375	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	o_Saccharomycetales	o_Saccharomycetales	ASV28375
ASV28376	Fungi	Ascomycota	Sordariomycetes	c_Sordariomycetes	c_Sordariomycetes	c_Sordariomycetes	ASV28376
ASV28377	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV28377
ASV28378	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV28378
ASV28379	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV28379
ASV28380	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV28380
ASV28381	Fungi	Mucoromycota	Endogonomycetes	GS22	o_GS22	o_GS22	ASV28381
ASV28382	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	ASV28382
ASV28383	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV28383
ASV28384	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV28384
ASV28385	Fungi	Basidiomycota	p_Basidiomycota	p_Basidiomycota	p_Basidiomycota	p_Basidiomycota	ASV28385
ASV28386	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV28386
ASV28387	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV28387
ASV28388	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	ASV28388
ASV28389	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV28389
ASV28390	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV28390
ASV28391	Fungi	Ascomycota	Leotiomycetes	Helotiales	Rutstroemiaceae	Neometulocladosporiella	ASV28391
ASV28392	Fungi	Ascomycota	Dothideomycetes	c_Dothideomycetes	c_Dothideomycetes	c_Dothideomycetes	ASV28392
ASV28393	Fungi	Ascomycota	Dothideomycetes	Pleosporales	o_Pleosporales	o_Pleosporales	ASV28393
ASV28394	Fungi	Basidiomycota	Agaricomycetes	c_Agaricomycetes	c_Agaricomycetes	c_Agaricomycetes	ASV28394
ASV28395	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV28395
ASV28396	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV28396
ASV28397	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV28397
ASV28398	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV28398
ASV28399	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV28399
ASV28400	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV28400
ASV28401	Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	k_Fungi	ASV28401
ASV28402	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	ASV28402
ASV28403	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV28403
ASV28404	Fungi	Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	p_Ascomycota	ASV28404
ASV28405	Fungi	Basidiomycota	Agaricomycetes	c_Agaricomycetes	c_Agaricomycetes	c_Agaricomycetes	ASV28405
ASV28406	Fungi	Mucoromycota	Endogonomycetes	GS21	o_GS21	o_GS21	ASV28406
ASV28407	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	ASV28407
